,PubChem ID, E(LUMO/PM6) [eV],n, DipoleMoment [D], IsotropicAverageAlpha [A.U.], AverageGamma [A.U.],NaasC,NaasN,NaaS,nBM,nDB,nN,nO,nCsp3,nCsp,nRCOOR,nRCO,nArCO,nN=C-N<,nRC=N,nRNH2,nArNH2,nRNHR,nArNHR,nRNR2,nArNR2,nArNO2,nROH,nArOH,nArOR,nPyrroles,nFuranes,nPyridines,nPyrazines,nR06, S1(CAS2-1+CIS) [eV], INDOS-OscStr(CAS2-1+CIS), CI-Coef**2(CAS2-1+CIS), DiradicalCharacter(PUHF),OK
755,4162316,-0.57092,4.15135,4.421,138.31382,17782.35274,5,0,0,11,5,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,3.8201432,0.191261,0.0,0.0,0
756,416284,-0.14657,3.686235,2.626,185.45691,41665.15289,4,0,0,15,2,3,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,2.9582324,0.14851,0.0171497,0.10815,1
757,416330,0.29134,3.629465,1.857,179.79903,24083.95119,5,0,0,13,2,4,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,2.9587968,0.101308,0.02464839,0.097365,1
758,416337,-0.04522,3.797765,3.168,190.29671,51225.99518,2,0,0,8,2,1,2,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3.2462642,0.281885,0.02308322,0.117549,1
759,4166963,-0.62662,3.558205,0.07,215.3761,38416.13149,3,0,1,12,2,3,2,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,3.165435,0.077136,0.0,0.052454,1
760,417622,-0.10734,3.848935,1.273,186.07545,46294.30221,2,0,1,12,2,2,3,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,4.0145865,0.173564,0.0,0.000192,0
761,417785,-0.70453,3.970765,4.478,140.17368,22027.52034,1,0,0,10,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.6026088,0.26816,0.00740586,0.0,0
762,41780,-2.0121,3.810805,4.019,131.38964,19509.52361,3,0,0,8,2,5,1,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2.7185235,0.00019,0.0,0.0,0
763,4179057,-0.43357,4.06704,3.21,183.19282,42586.7222,1,0,1,9,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0031534,0.367814,0.0,0.030591,0
764,418491,-0.51744,3.52006,1.161,230.13614,89362.64048,2,0,0,11,5,5,2,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.4652718,0.021653,0.00751051,0.0,0
765,418707,-0.114,3.70089,2.104,193.19956,16373.22481,1,0,0,10,4,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3.2727498,0.105761,0.02972248,0.086658,1
766,418721,-1.62935,3.74087,7.322,171.06984,47626.2378,3,1,0,8,3,3,2,3,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2.9921244,0.110051,0.00952366,0.118235,1
767,418797,-0.36037,3.491615,5.417,217.29961,110428.82908,2,1,0,8,3,6,3,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.5181783,0.120769,0.01945211,0.175888,1
768,418798,-0.22383,3.5073,3.237,185.6803,62286.01007,2,0,0,10,4,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2.4995924,0.096146,0.02117527,0.167504,1
769,4195514,-1.25668,4.005935,4.849,165.62155,23755.80527,3,0,1,13,3,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.467532,0.172497,0.0061891,0.0,0
770,4196506,-1.41576,4.29999,4.629,145.82672,17017.82671,3,1,0,13,2,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2.8446016,3.8e-05,0.0,0.0,0
771,419668,-0.1641,3.86771,1.389,144.00867,16566.93187,3,0,0,9,2,3,2,5,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,3.4569348,0.17874,0.0305615,0.131554,1
772,420590,-1.29959,3.789055,5.667,205.38655,76261.29709,0,0,0,3,3,2,3,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2.7936825,0.029052,0.0,0.0,0
773,420996,-0.24372,3.95536,1.881,173.8104,46263.8008,0,0,0,4,4,2,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0192725,0.217995,0.0,2e-06,0
774,420997,-0.29462,3.71161,2.403,181.21888,41999.6856,2,0,0,9,3,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.0165314,0.157567,0.01711561,0.099848,1
775,422517,-0.7578,3.6732,5.415,169.52668,32894.69584,2,0,0,9,3,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.2144394,0.189905,0.02413335,0.095366,1
776,4229490,-0.80495,4.15925,5.353,168.44654,348796.74319,6,0,0,14,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.2906082,0.595783,0.00808505,0.000229,0
777,4229945,-1.41404,3.854665,6.5,169.39688,14752.27866,0,1,0,13,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,3.600018,0.30734,0.0,0.02928,0
778,423106,-0.84633,3.678325,6.116,147.66861,21889.9778,3,0,0,9,3,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3.2336744,0.159516,0.02340479,0.117879,1
779,42394,-1.32228,3.65628,4.761,154.05625,26319.42822,3,0,0,14,4,5,4,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,2.6292961,0.061736,0.0,0.0,0
780,4243141,-1.56661,3.708,5.129,172.05394,37403.17089,2,0,0,14,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2.7406573,0.000118,0.0,0.0,0
781,42435,-1.06892,3.662845,4.183,165.71207,49651.16996,3,0,0,9,3,3,2,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,3.1265221,7e-06,0.0,0.0,0
782,4254469,-1.17449,3.632835,6.938,215.59326,86255.02095,3,0,0,8,2,3,3,2,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,2.564,0.000268,0.0,0.026508,0
783,42612,-1.54436,3.776605,3.118,175.05292,24859.69479,3,0,0,8,2,5,2,6,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,2.8079468,0.000161,0.0,0.002885,0
784,426311,-1.31296,4.04311,5.923,184.92668,36496.31252,6,0,0,14,2,1,3,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,3.2347167,0.000701,0.0,0.0,0
785,426483,-1.43649,3.38292,1.168,139.90885,18143.84837,3,0,0,9,3,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2.9454554,0.116861,0.020991,0.105389,1
786,426507,0.07321,3.748215,2.531,180.76613,27259.16068,4,0,0,17,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3.193912,0.175203,0.03369579,0.133718,1
787,4266009,-1.43779,3.648315,5.902,139.85332,13533.18318,2,0,0,11,3,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.2077839,0.145209,0.0,0.098287,1
788,426613,-1.52073,3.782075,7.299,183.84607,38582.11261,3,0,0,8,2,3,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.6926468,0.16654,0.0,0.0,0
789,426973,0.11074,4.06317,0.813,97.18657,5776.3774,3,0,0,14,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.031131,0.00375,0.00326676,0.025341,0
790,4272497,-1.34426,4.084415,4.027,141.10322,31448.58888,3,0,0,11,5,3,4,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,2.9387751,0.000462,0.0,0.0,0
791,427403,-1.44819,3.65985,7.105,206.26967,115713.19991,3,0,0,9,3,3,3,4,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,3.020072,0.001193,0.0,0.0,0
792,428492,-0.86013,4.029825,3.609,170.98759,32328.10715,4,0,0,14,2,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,3.566769,0.082226,0.0,0.075232,1
793,428637,-0.62187,3.7351,2.308,176.69581,16031.42468,6,0,0,15,3,2,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,3.3038534,0.000417,0.0,0.0,0
794,4289398,-1.50352,3.711515,4.015,187.12487,568583.46753,2,0,0,9,3,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.6288097,0.004044,0.0,0.0,0
795,429807,-0.18802,3.85224,2.53,188.80738,26295.6237,2,0,0,10,2,3,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.6600994,0.011897,0.09223694,0.284942,1
796,430345,-1.20343,3.554175,4.384,208.9248,50874.60118,2,0,0,9,3,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,3.6484884,0.128863,0.01650352,0.12977,1
797,430403,-1.19628,3.573995,4.152,208.39961,50840.93939,0,0,0,5,4,5,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3.6083933,0.132726,0.01615902,0.129658,1
798,4310106,-1.77657,4.32638,3.424,152.54693,49013.73117,2,0,0,11,3,3,2,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.0377205,0.000993,0.0,3e-05,0
799,431570,-0.77732,3.397175,2.74,216.84565,57774.24083,0,0,0,4,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.599344,0.048304,0.00292616,0.077071,1
800,431763,-0.47523,3.63223,1.362,188.24592,45303.65979,2,0,0,10,2,3,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3.5132528,0.068343,0.0,0.070704,1
801,4321488,-0.80761,3.733055,3.842,205.27325,5761881.10572,4,0,0,10,4,3,1,2,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,3.5781243,0.472738,0.0,0.01157,0
802,4325724,-1.61973,3.755925,3.192,144.11995,58275.24995,1,0,0,13,2,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2.4581837,0.000281,0.0,0.0,0
803,4328711,-0.86545,4.689895,4.189,135.43477,19128.49019,0,0,0,5,5,1,4,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.1938374,0.001172,0.0,0.0,0
804,432904,0.13448,4.449055,3.848,187.69943,9698.00719,2,0,0,10,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.6335684,0.000226,0.0,0.0,0
805,4337863,-1.29546,3.90424,7.854,173.42845,19400.45132,1,2,0,17,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.8168441,0.006986,0.0,0.0,0
806,4338370,-1.15341,3.65048,5.821,112.13331,18896.24425,1,0,0,10,4,1,2,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2.6954425,0.101452,0.0,0.0,0
807,433984,-0.42515,3.55647,3.209,196.51694,36078.45727,3,0,0,8,2,2,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,3.0557519,0.20719,0.04990232,0.20521,1
808,434202,-0.56136,3.8766,1.588,160.66013,24581.95076,2,0,0,9,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.0824867,0.295905,0.0,0.0,0
809,435038,-1.53176,3.5152,2.866,219.27998,99484.86562,0,0,0,6,4,3,0,5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3.378522,0.205536,0.01138446,0.145406,1
810,43512,-0.91979,3.58057,1.026,226.22175,56909.6415,2,0,0,9,3,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.6189627,0.16973,0.01632909,0.155301,1
811,43513,-0.91996,3.601125,0.928,223.86521,69717.98761,1,0,0,11,5,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3.6221406,0.012451,0.01814668,0.154623,1
812,435353,-0.32614,3.533785,1.924,183.22336,29443.94195,4,0,0,13,3,6,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.9645078,0.085707,0.02329647,0.006325,0
813,435407,-0.35013,3.110715,1.023,217.04604,-12832.74376,2,0,0,8,2,2,2,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2.4072417,0.208637,0.06871432,0.304387,1
814,435557,-1.16303,3.7028,4.675,184.72949,26631.63006,1,0,0,13,2,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2.7044679,0.00013,0.0,0.0,0
815,4356513,-1.30005,4.104235,5.161,139.76934,45448.80887,3,0,0,9,3,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,3.1894015,4.7e-05,0.0,0.00748,0
816,436250,-0.90628,3.51548,4.743,190.16614,46386.86822,2,0,0,10,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.2209377,0.361066,0.01648073,0.126384,1
817,4363838,-1.78072,3.76552,4.914,171.041,25546.8029,3,0,0,8,2,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,2.6298536,0.176323,0.01214596,0.108297,1
818,4366368,-0.98745,3.698995,2.385,195.04068,50937.17887,2,0,0,17,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2.9062109,0.000326,0.0,0.000442,0
819,4369218,-1.48899,3.197295,2.834,225.66485,61907.47253,2,0,0,8,2,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2.0482938,0.052495,0.01002793,0.201943,1
820,438390,-1.88368,4.112115,5.117,114.91489,23987.47627,0,0,0,6,6,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.7701233,0.000633,0.0,0.028153,0
821,43841769,-1.49942,3.85693,2.227,154.34872,26547.19498,2,0,0,9,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.9363869,0.044246,0.0,0.0,0
822,438763,-0.37797,3.102695,3.46,216.98164,-3674.50356,3,0,0,8,2,3,3,5,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,2,2.4500352,0.225802,0.06794571,0.293876,1
823,4388418,-1.50977,3.50405,8.208,195.59748,116504.44594,3,0,0,12,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.998724,0.000916,0.0,0.0,0
824,439016,-1.43647,3.65488,4.007,181.68047,39980.98402,2,0,0,10,4,3,3,3,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,3.127745,0.153193,0.02233312,0.205838,1
825,4406998,-1.83083,3.749245,3.117,145.76682,18360.59004,3,0,0,14,2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2,2.7335661,0.000701,0.0,0.0,0
826,440728,-1.98655,3.621955,8.05,115.15875,8332.1884,3,0,0,8,2,2,3,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,2.0697461,4e-06,0.0,0.138872,1
827,4412540,-0.68696,4.085715,4.38,187.83011,44405.20642,2,0,0,8,2,3,2,6,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,3.7703119,0.002892,0.01826754,0.0,0
828,44129605,-1.23095,3.59101,0.122,164.04978,38811.9487,3,0,0,11,5,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,3.6867346,0.324171,0.0030278,0.066741,1
829,441320,-1.71037,3.88353,1.774,166.37371,39370.24805,3,0,0,9,3,3,3,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,3.0693598,0.046815,0.0,0.101054,1
830,441380,-1.29072,3.80801,6.396,197.29152,115144.43508,4,0,0,13,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,3.3528302,0.000856,0.0,0.0,0
831,44181968,-2.06711,3.742365,6.523,136.05841,12056.28131,3,0,0,14,3,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.6113243,0.003502,0.0,0.226562,1
832,4418719,-1.11854,3.92973,4.868,175.04768,20892.00992,0,0,0,6,6,5,2,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.7221242,0.019017,0.0,0.008864,0
833,4418723,-1.41369,3.75797,3.58,178.13531,821022.1161,2,0,0,12,6,3,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.1981775,0.061352,0.0,0.0,0
834,4421616,-0.63561,3.47596,1.757,188.6569,48229.4423,3,0,0,10,4,3,4,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,1.4230579,0.002501,0.113196,0.430617,1
835,4426189,-1.56535,3.880355,5.428,138.56082,30606.01684,2,0,0,13,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.8822928,4.2e-05,0.0,0.002979,0
836,44271413,-0.99332,3.95544,2.05,145.50431,57269.28059,4,0,0,10,4,3,5,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,1,3.5617792,0.011989,0.0,0.024828,0
837,4438239,-1.81764,4.101755,3.395,171.58756,59817.26806,6,0,0,15,3,2,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,2.9681329,0.000161,0.0,0.0,0
838,4440268,-1.66139,3.959815,2.471,161.64032,47785.40184,2,0,0,9,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,3.4595533,0.000486,0.0,0.0,0
839,444084,-0.54868,3.883555,0.568,109.55497,5632.12945,3,0,0,13,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,3.7585994,0.21342,0.04411499,0.184776,1
840,444211,-1.04444,3.334935,5.146,187.99609,23597.2362,2,0,0,7,2,4,4,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2.5066239,0.187022,0.04101853,0.370525,1
841,4447043,-1.10433,3.631125,4.121,213.26082,70952.60075,2,0,0,9,3,3,3,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2,3.8107443,0.452257,0.0,0.051383,1
842,44566014,-0.05799,4.81356,4.753,164.09858,14349.57225,3,0,0,9,3,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3.8821438,0.002218,0.0,0.0,0
843,44608004,-2.11593,3.11075,4.204,198.90968,36047.67686,4,0,0,13,1,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,2.2794718,0.134665,0.0,0.0,0
844,447769,-0.99472,3.85185,3.568,171.49446,44720.37482,2,0,0,17,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,3.3764794,0.012531,0.00246694,0.0,0
845,4479560,-2.36906,3.557915,3.176,155.7458,28476.73224,0,0,0,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5029547,0.112269,0.0,0.0,0
846,4479561,-2.06583,3.568795,5.48,162.72103,28668.19318,3,0,0,14,3,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3.3034795,0.13446,0.0,0.0,0
847,4490492,-1.27485,3.822275,3.273,199.21908,91577.0714,3,0,0,8,2,5,2,4,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,3.5967258,0.574677,0.0,0.061628,1
848,449125,-0.84467,4.1576,3.208,141.80258,34153.7667,3,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.4561112,0.002106,0.0,0.00849,0
849,45076955,-2.02385,3.45414,2.613,155.83105,23700.5966,4,0,0,10,4,4,4,1,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,2.9870504,0.077803,0.00835224,0.0,0
850,45077401,-1.68288,3.4396,1.178,161.25097,25604.24083,2,0,0,9,3,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.5006571,0.04776,0.0175139,0.0,0
851,45077423,-2.05737,3.49017,2.207,151.47753,28815.00091,2,0,0,10,4,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.3464786,0.028481,0.0,0.120391,1
852,45077555,-1.70389,3.27135,1.788,182.1355,70327.47281,1,0,0,9,3,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.9923886,0.34672,0.02767299,0.286825,1
853,45077559,-2.35805,3.43612,3.656,144.2651,43620.77602,2,0,0,11,0,4,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,2.730495,0.075304,0.01514453,0.10818,1
854,45079689,-1.26114,3.67444,4.326,112.62109,8967.08026,3,0,0,15,3,2,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1.3497055,0.006004,0.26503219,0.458232,1
855,45079761,-1.37502,3.634925,3.568,123.64391,9092.59777,3,0,0,12,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.2539822,0.071615,0.00490539,0.159043,1
856,45080271,-2.36553,3.473955,3.904,115.10407,10990.90163,2,0,0,11,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.3713489,0.007224,0.4299124,0.81789,0
857,45093311,-1.50379,3.596985,5.199,182.86558,51043.25179,2,0,0,8,2,2,3,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.6041154,0.008544,0.0,0.060337,1
858,45099154,-1.31531,3.424535,2.241,149.01074,-3735.12037,1,0,0,11,3,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2.3598353,0.074198,0.02737471,0.175897,1
859,45099157,-1.4238,3.36791,3.152,150.0593,-3971.72904,1,0,0,9,3,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2.3971157,0.07765,0.02804576,0.17713,1
860,45099179,-1.67094,3.44698,4.973,142.40876,-297.75282,1,0,0,9,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.3035917,0.096387,0.00746089,0.150238,1
861,45120288,-2.08077,3.44822,2.584,135.26903,10532.49843,2,0,0,11,5,3,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2.45893,0.054298,0.02745127,0.20037,1
862,45120293,-1.68483,3.52687,0.52,140.0362,9931.54564,3,0,0,9,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.3577837,0.028297,0.02235334,0.178115,1
863,45120839,-2.49929,2.927385,4.757,145.06464,46898.41361,3,0,0,11,0,5,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,1.4776057,0.0178,0.0,0.169935,1
864,45121132,-1.73967,3.446195,2.751,141.48259,2398.16706,1,0,0,10,4,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.3782711,0.040872,0.02865137,0.221084,1
865,45121139,-2.11845,3.36703,2.23,136.82875,1013.69957,2,0,0,9,3,2,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,2.4530268,0.082388,0.0343302,0.246651,1
866,45121589,-1.62088,3.59842,0.296,159.60719,17007.94319,0,0,0,6,6,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.4863145,0.05521,0.02533079,0.204333,1
867,45121707,-0.75589,4.370115,0.722,139.29163,15003.12559,2,0,0,9,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.6657876,0.0351,0.0,0.0,0
868,45122561,-1.74873,3.38745,5.736,144.95231,3761.82205,3,0,1,11,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.524888,0.101502,0.03188332,0.195092,1
869,4524274,-1.56034,3.568605,2.237,176.20451,29094.87453,0,0,0,6,4,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7606074,0.000335,0.0,0.007864,0
870,453241,-0.94408,3.907125,3.247,170.80907,33873.79993,3,0,0,9,3,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3.8338441,0.002406,0.0,0.0,0
871,4555749,-1.78655,3.899085,4.725,165.77591,37601.94061,0,0,0,5,5,4,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.1511632,1.3e-05,0.0,0.0,0
872,4558530,-1.09109,4.10322,3.452,139.63028,21974.20501,1,0,0,8,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,3.4789357,0.000661,0.0,0.0,0
873,4563031,-1.13862,3.733305,8.822,140.36888,29007.70361,4,0,0,9,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.7340784,0.001019,0.0,0.0,0
874,4568041,-1.75785,3.27921,7.651,204.52083,97527.9649,4,0,1,12,1,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.8321244,0.056065,0.0,0.0,0
875,456817,-0.85973,3.623105,3.067,222.28666,114648.743,2,0,0,10,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.7136309,0.663337,0.0,0.081664,1
876,4568516,-0.99065,3.567405,4.003,180.22214,28011.15708,1,0,1,8,3,2,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3.4655709,0.407624,0.01797156,0.174888,1
