PubChem ID, E(HOMO/PM6) [eV], E(LUMO/PM6) [eV], DipoleMoment [D], IsotropicAverageAlpha [A.U.], IsotropicAverageAlpha [Ang^3], AverageBetaX [A.U.], AverageBetaX [ESU],  AverageBetaY [A.U.], AverageBetaY [ESU], AverageBetaZ [A.U.], AverageBetaZ [ESU], DiradicalCharacter(PUHF)
155824, -8.557180, -1.332760, 5.327, 217.11613, 32.17329, 229.8472, 1.98575e-30, 893.9341, 7.72307e-30, 80.9636, 6.99478e-31 ,0 
15652, -8.620240, -1.553660, 2.133, 194.71094, 28.85318, 1147.5391, 9.91407e-30, -443.5762, -3.83224e-30, 0.1404, 1.21304e-33 ,0 
157253, -8.776000, -1.400500, 9.098, 215.16534, 31.88421, -50.667, -4.37733e-31, 609.5718, 5.26635e-30, -18.7255, -1.61778e-31 ,.168000 
1594938, -8.882520, -0.689230, 4.814, 178.99905, 26.52492, -661.5337, -5.71527e-30, -268.7046, -2.32145e-30, 22.2018, 1.91811e-31 ,.019848 
160614, -7.741410, 1.801070, 2.22, 191.57236, 28.38809, 127.0596, 1.09772e-30, 3.042, 2.6281e-32, -5.8163, -5.02494e-32 ,0 
160745, -9.407880, -1.559860, 4.282, 165.64054, 24.54539, -423.2332, -3.65649e-30, -75.8405, -6.55218e-31, -24.1967, -2.09046e-31 ,0 
16139, -9.010960, -1.241080, 4.042, 160.43816, 23.77448, 18.3987, 1.58954e-31, -233.8723, -2.02052e-30, -0.0118, -1.01862e-34 ,0 
163304, -9.644060, -1.514780, 6.346, 169.06998, 25.05359, -144.0193, -1.24424e-30, 25.8373, 2.2322e-31, -18.9706, -1.63895e-31 ,0 
16394495, -9.815390, -1.619640, 7.756, 185.06171, 27.42332, -49.4408, -4.2714e-31, -198.3389, -1.71353e-30, -45.3033, -3.91394e-31 ,0 
164888, -9.461990, 1.002770, 3.132, 121.8922, 18.06256, 2.6694, 2.30624e-32, 46.1153, 3.98409e-31, 17.0989, 1.47725e-31 ,.000237 
165198, -8.969050, -0.641050, 2.089, 128.8462, 19.09304, 339.0533, 2.92922e-30, 117.6602, 1.01652e-30, 118.5806, 1.02447e-30 ,0 
167432, -8.567790, -1.119630, 3.519, 182.6706, 27.06899, -125.9014, -1.08772e-30, -156.8076, -1.35473e-30, -189.2831, -1.6353e-30 ,.245720 
16788132, -9.310500, -1.951170, 2.836, 156.31616, 23.16367, 82.5084, 7.12824e-31, 149.7826, 1.29403e-30, 0.9506, 8.21241e-33 ,0 
16870, -8.882290, -1.473380, 3.71, 164.43148, 24.36623, -488.3026, -4.21865e-30, -7.0015, -6.04893e-32, 134.8849, 1.16533e-30 ,.006039 
1714417, -8.675770, -1.143160, 6.754, 146.78561, 21.75138, 185.0762, 1.59895e-30, 146.3238, 1.26415e-30, -78.8239, -6.80992e-31 ,0 
17172, -7.964430, -0.977150, 6.262, 245.75629, 36.41732, -1051.5358, -9.08466e-30, -1508.2518, -1.30304e-29, 97.4257, 8.41701e-31 ,.209610 
1721016, -8.852670, -1.310940, 3.779, 205.53851, 30.45766, 132.1652, 1.14183e-30, -187.1435, -1.61681e-30, 50.0716, 4.3259e-31 ,.002644 
174070, -9.878650, -1.630760, 7.669, 194.70266, 28.85196, 44.3275, 3.82964e-31, 26.6647, 2.30368e-31, 18.7218, 1.61745e-31 ,.050283 
1771422, -8.468840, -1.460270, 5.87, 181.57648, 26.90686, 871.5916, 7.53004e-30, 230.8834, 1.9947e-30, -59.3107, -5.1241e-31 ,0 
17762778, -9.198770, -0.795390, 4.324, 132.72082, 19.6672, -148.7055, -1.28473e-30, 198.3397, 1.71354e-30, 19.157, 1.65505e-31 ,.019183 
17767799, -9.113480, -1.344890, 2.923, 132.39862, 19.61945, -217.4434, -1.87858e-30, 219.5347, 1.89665e-30, -163.6477, -1.41382e-30 ,0 
178018, -8.543900, -1.371030, 3.398, 206.95471, 30.66752, 53.5201, 4.62383e-31, 82.724, 7.14688e-31, -26.9795, -2.33087e-31 ,.175129 
17804948, -9.265890, -2.231700, 5.571, 201.15267, 29.80775, -1738.7133, -1.50215e-29, 308.8758, 2.66851e-30, 32.4294, 2.80171e-31 ,.046800 
17844512, -10.156380, -2.669270, 5.835, 187.66826, 27.80957, 245.9405, 2.12478e-30, 9.1862, 7.93631e-32, 38.2865, 3.30773e-31 ,.230958 
178999, -8.982930, -1.988410, 11.048, 214.78901, 31.82845, 323.2241, 2.79247e-30, 591.8976, 5.11365e-30, 3.5823, 3.09487e-32 ,.057553 
17900775, -7.103760, -0.669180, 3.478, 231.5303, 34.30925, -370.958, -3.20486e-30, -172.9261, -1.49398e-30, -3.2057, -2.76955e-32 ,.315189 
17962603, -8.727450, -1.693370, 3.398, 78.10095, 11.57337, 34.8005, 3.00656e-31, -0.7, -6.04791e-33, -93.4921, -8.07717e-31 ,.843159 
1797957, -7.964760, -0.667050, 1.748, 191.74681, 28.41395, -971.9177, -8.3968e-30, 504.4665, 4.3583e-30, -62.3909, -5.39021e-31 ,.057744 
17984059, -9.519220, -1.183860, 5.269, 168.64504, 24.99062, 387.4741, 3.34755e-30, -45.7363, -3.95135e-31, -45.2273, -3.90738e-31 ,.062481 
17985985, -8.268460, -0.749470, 0.202, 104.56881, 15.4955, -14.7739, -1.27638e-31, 135.3865, 1.16966e-30, -1.1256, -9.72491e-33 ,.439184 
1806970, -8.637460, -1.514070, 6.743, 178.98663, 26.52308, 648.1624, 5.59975e-30, 45.9899, 3.97326e-31, -63.0768, -5.44947e-31 ,0 
180896, -9.358080, -1.870510, 4.585, 183.26959, 27.15775, -176.1277, -1.52164e-30, -332.3652, -2.87144e-30, -0.0096, -8.31261e-35 ,.106936 
181408, -9.027550, -1.230200, 5.204, 189.71025, 28.11216, 277.0037, 2.39315e-30, 431.6733, 3.72941e-30, 25.716, 2.22171e-31 ,.099013 
1827785, -8.692960, -1.129880, 2.47, 197.84994, 29.31834, -401.5302, -3.46899e-30, -161.4018, -1.39442e-30, 85.9916, 7.42917e-31 ,.021701 
18349982, -8.529490, -1.359760, 4.618, 163.33136, 24.20321, -39.3128, -3.3964e-31, 190.5028, 1.64583e-30, 61.6324, 5.32468e-31 ,.041175 
18349996, -8.502230, -1.387390, 4.723, 150.47918, 22.29871, 80.8103, 6.98154e-31, -147.5141, -1.27444e-30, -141.8656, -1.22564e-30 ,.044586 
18350013, -8.715290, -1.506570, 4.506, 125.35321, 18.57543, 56.563, 4.88671e-31, -139.6648, -1.20662e-30, 138.8345, 1.19945e-30 ,.041440 
18415171, -10.064940, -1.231930, 4.848, 132.62176, 19.65252, -327.1807, -2.82665e-30, 54.3632, 4.69667e-31, 44.1073, 3.81061e-31 ,.022139 
18510140, -9.219940, -0.507170, 3.863, 196.61711, 29.13565, -170.4837, -1.47288e-30, -231.2628, -1.99798e-30, -56.6927, -4.89792e-31 ,.000102 
18539628, -7.881760, -1.201500, 1.515, 189.49652, 28.08049, -3.8401, -3.31761e-32, -323.6403, -2.79606e-30, -17.2274, -1.48835e-31 ,.277324 
1855934, -8.303720, -1.437720, 13.243, 247.08436, 36.61412, -313.3831, -2.70745e-30, -575.7865, -4.97446e-30, -13.427, -1.16002e-31 ,.005680 
18616864, -8.602220, -1.820670, 2.595, 143.33224, 21.23965, 1072.5184, 9.26594e-30, -310.921, -2.68618e-30, -60.8728, -5.25906e-31 ,.155533 
186636, -9.491920, -2.078900, 1.122, 158.05539, 23.42139, 721.498, 6.23332e-30, -26.1487, -2.2591e-31, -0.2021, -1.74604e-33 ,.000412 
186694, -10.009320, -2.657360, 5.729, 159.96548, 23.70444, 383.795, 3.31577e-30, -302.0012, -2.60911e-30, 9.8849, 8.53996e-32 ,.154063 
18679144, -9.589970, -2.796410, 2.706, 156.88744, 23.24832, -297.0031, -2.56593e-30, 806.9713, 6.97176e-30, -108.2313, -9.35056e-31 ,.125879 
18761438, -9.426080, -2.062820, 5.572, 147.36886, 21.83781, 275.093, 2.37664e-30, -155.9995, -1.34774e-30, -4.3681, -3.77376e-32 ,.241580 
188024, -8.873660, -1.908450, 3.777, 192.05181, 28.45914, -758.7391, -6.55506e-30, -152.9018, -1.32098e-30, 10.1537, 8.77218e-32 ,0 
18865, -7.959800, -1.024420, 2.046, 198.23638, 29.3756, -15.2256, -1.3154e-31, 214.0732, 1.84947e-30, -6.2991, -5.44204e-32 ,.124464 
188875, -7.978620, -1.479410, 10.409, 192.0935, 28.46532, -496.9607, -4.29345e-30, -282.6652, -2.44206e-30, -13.7936, -1.19169e-31 ,0 
18928234, -7.913170, -1.687530, 1.141, 179.03601, 26.5304, -1227.7074, -1.06067e-29, -656.4925, -5.67171e-30, -56.9529, -4.9204e-31 ,0 
189397, -9.944440, -2.405650, 6.336, 162.29613, 24.04981, 553.2533, 4.77979e-30, 396.2196, 3.42311e-30, 0.2471, 2.13494e-33 ,.047043 
18944, -9.417300, -1.710860, 2.949, 183.54313, 27.19829, -1732.5385, -1.49681e-29, 163.2433, 1.41033e-30, -86.3346, -7.45881e-31 ,.093763 
18970466, -9.181030, -2.086900, 9.698, 142.37415, 21.09767, -876.3922, -7.57152e-30, -312.295, -2.69805e-30, -65.7273, -5.67846e-31 ,.156938 
18977637, -7.556490, -0.880510, 1.029, 237.63291, 35.21356, -95.6166, -8.26072e-31, -0.7113, -6.14531e-33, -1.0959, -9.46795e-33 ,.405161 
18977681, -7.457320, -0.885240, 0.005, 209.71308, 31.07627, 1.5203, 1.31344e-32, -0.6205, -5.36064e-33, -0.4249, -3.67047e-33 ,.411871 
189829, -8.865710, -1.030810, 7.009, 255.97099, 37.93099, -119.3989, -1.03154e-30, -154.6576, -1.33615e-30, -2.0815, -1.79832e-32 ,.091541 
190008, -8.851920, -1.950520, 4.044, 195.65265, 28.99273, -1000.7416, -8.64583e-30, 30.2289, 2.6116e-31, 0.9852, 8.5117e-33 ,0 
19037553, -8.316840, -1.189310, 9.388, 184.28115, 27.30765, 215.8175, 1.86454e-30, -330.145, -2.85226e-30, 81.6226, 7.05172e-31 ,.000385 
190422, -9.190770, -1.249320, 6.505, 157.51094, 23.34071, -591.5126, -5.11032e-30, -119.104, -1.02899e-30, -109.5144, -9.4614e-31 ,0 
19076023, -9.794990, -1.008270, 5.519, 176.82266, 26.20242, -178.7486, -1.54428e-30, 34.0426, 2.94109e-31, 64.6004, 5.5811e-31 ,.001982 
19076037, -9.534580, -0.419150, 1.274, 174.99675, 25.93184, 25.4821, 2.2015e-31, -102.048, -8.81635e-31, 21.7588, 1.87984e-31 ,.014419 
19104607, -9.203060, -2.209510, 5.685, 187.32458, 27.75864, -1027.8317, -8.87987e-30, 223.0289, 1.92684e-30, -9.0715, -7.83722e-32 ,.284657 
193287, -8.013170, -1.120240, 1.75, 176.66764, 26.17944, -80.625, -6.96553e-31, 217.6385, 1.88027e-30, -180.1615, -1.55649e-30 ,.251364 
19352903, -7.291980, -1.201360, 1.372, 218.26653, 32.34376, 1141.3293, 9.86042e-30, 347.9468, 3.00606e-30, -13.5962, -1.17464e-31 ,.357805 
19356142, -7.476530, -1.166410, 4.647, 222.83713, 33.02105, -1450.8487, -1.25345e-29, -84.2818, -7.28146e-31, 0.4985, 4.30644e-33 ,.134877 
19356865, -9.489560, -2.480660, 6.848, 169.81612, 25.16415, -404.701, -3.49638e-30, 29.0664, 2.51117e-31, 82.7648, 7.15039e-31 ,.180133 
193908, -8.499110, -1.348790, 6.747, 200.15263, 29.65956, -1817.3688, -1.5701e-29, 823.5165, 7.1147e-30, -47.9711, -4.14442e-31 ,.199250 
194753, -9.236760, -1.080180, 4.78, 196.99163, 29.19115, -933.238, -8.06263e-30, 277.9764, 2.40155e-30, 57.5555, 4.97246e-31 ,.054924 
19597022, -8.897760, -0.557160, 0.861, 171.09325, 25.3534, 168.9943, 1.46001e-30, -27.0047, -2.33305e-31, -35.2613, -3.04637e-31 ,0 
19690976, -8.341070, -1.358730,  ,0 
19748605, -7.542730, -0.919250, 3.168, 209.79379, 31.08823, -417.7535, -3.60915e-30, -185.0691, -1.59889e-30, -6.5574, -5.66524e-32 ,.276252 
19782482, -8.563670, -1.733540, 4.23, 170.27626, 25.23234, -901.6472, -7.78971e-30, -324.9683, -2.80754e-30, -64.2217, -5.54838e-31 ,.368744 
19800220, -9.548900, -2.481230, 7.515, 181.61127, 26.91201, -1141.0869, -9.85833e-30, 191.6352, 1.65562e-30, -17.7435, -1.53294e-31 ,.264579 
1980698, -8.299750, -1.483570, 6.466, 205.82013, 30.4994, 0.106, 9.15466e-34, -332.0476, -2.8687e-30, -225.9506, -1.95208e-30 ,0 
19826047, -7.832740, -1.255340, 10.021, 225.04168, 33.34774, 1014.5771, 8.76536e-30, -339.4842, -2.93295e-30, 170.7423, 1.47511e-30 ,0 
19826049, -7.838060, -1.267900, 10.122, 199.43542, 29.55328, -1192.5766, -1.03032e-29, 127.7419, 1.10362e-30, -160.9862, -1.39083e-30 ,0 
19844541, -9.130740, -1.887490, 9.061, 121.86694, 18.05882, 840.737, 7.26348e-30, 371.9576, 3.2135e-30, 10.9774, 9.48384e-32 ,.185001 
19862969, -9.147930, 1.187390, 0.456, 120.61231, 17.8729, 3.7854, 3.2704e-32, 21.3017, 1.84034e-31, 5.4124, 4.67597e-32 ,.003413 
19927601, -8.501070, -1.394290, 7.526, 177.06878, 26.23889, -156.7306, -1.35406e-30, 290.1696, 2.5069e-30, 77.6572, 6.70913e-31 ,.000318 
19958892, -7.440670, -0.717560, 2.265, 191.13501, 28.32329, -797.2077, -6.88741e-30, 322.5647, 2.78677e-30, 110.5525, 9.55109e-31 ,.154403 
19988613, -8.731280, -2.124420, 5.416, 194.26287, 28.78679, 127.7285, 1.1035e-30, 96.6277, 8.34807e-31, -163.4833, -1.4124e-30 ,.123661 
19996716, -7.961560, -0.942360, 2.603, 217.16162, 32.18003, 354.5211, 3.06286e-30, 42.62, 3.68212e-31, -19.9866, -1.72673e-31 ,.051036 
20031092, -8.490520, -1.832020, 5.052, 185.29149, 27.45737, 3913.0849, 3.38068e-29, -38.7808, -3.35043e-31, 69.8045, 6.0307e-31 ,.301692 
20042466, -9.539500, -0.873960, 3.387, 169.16167, 25.06717, -130.127, -1.12422e-30, -102.432, -8.84953e-31, 30.3985, 2.62625e-31 ,0 
20042880, -8.651470, -1.458620, 1.303, 171.87933, 25.46989, 911.2288, 7.87249e-30, -434.7457, -3.75595e-30, -52.25, -4.5141e-31 ,0 
200522, -9.160230, -1.538290, 3.752, 188.6622, 27.95685, -625.106, -5.40055e-30, 18.8744, 1.63064e-31, -33.9563, -2.93363e-31 ,0 
20063929, -9.458980, -1.977690, 4.616, 162.84872, 24.13169, 172.6253, 1.49138e-30, -21.2554, -1.83635e-31, 24.3908, 2.10722e-31 ,.235683 
20067061, -9.711550, -2.559750, 6.201, 169.32273, 25.09104, -527.8814, -4.56059e-30, 156.0163, 1.34789e-30, -55.9266, -4.83173e-31 ,.179247 
20067246, -9.608900, -2.154130, 6.072, 132.13548, 19.58046, 46.3598, 4.00522e-31, -68.5297, -5.92057e-31, 1.5273, 1.3195e-32 ,.239032 
20131526, -8.463600, -1.998770, 1.912, 171.81147, 25.45983, 235.5011, 2.03459e-30, -1.0936, -9.44816e-33, -393.4825, -3.39946e-30 ,.003313 
20139533, -7.559620, -1.266100, 2.522, 177.86517, 26.3569, -399.4854, -3.45132e-30, 115.7024, 9.99602e-31, -58.6272, -5.06505e-31 ,.845476 
20141772, -8.670850, -2.194360, 5.815, 176.7965, 26.19854, -204.9236, -1.77042e-30, 283.8764, 2.45253e-30, 2.198, 1.89893e-32 ,.279612 
20192975, -7.492870, -0.245870,  ,0 
20199652, -9.581180, -2.144190, 6.193, 177.07846, 26.24032, -155.8544, -1.34649e-30, -63.0844, -5.45013e-31, -1.3541, -1.16986e-32 ,.222426 
20201077, -8.032050, -0.688590,  ,0 
20212675, -9.648780, -1.208410, 4.608, 167.79346, 24.86443, -24.2382, -2.09404e-31, 309.3271, 2.67241e-30, -41.4471, -3.58079e-31 ,.004305 
20221375, -6.355590, -0.330550, 3.018, 234.45251, 34.74228, -636.6493, -5.50028e-30, -182.7673, -1.579e-30, -8.9788, -7.75714e-32 ,.326953 
20244101, -8.689700, -0.654650, 3.164, 200.96089, 29.77933, 5764.6053, 4.98028e-29, 2598.3701, 2.24484e-29, -1446.2871, -1.24951e-29 ,0 
20265822, -8.157870, -1.166770, 3.011, 133.27813, 19.74978, 378.2429, 3.2678e-30, 36.7714, 3.17684e-31, -56.2482, -4.85952e-31 ,.091173 
20266026, -9.532710, -2.794990, 6.63, 218.15594, 32.32737, -225.0437, -1.94425e-30, 99.5437, 8.6e-31, 0.3457, 2.98667e-33 ,.334018 
20267, -8.656230, -1.118870, 4.773, 165.99282, 24.5976, -260.3553, -2.24932e-30, -385.1728, -3.32767e-30, 54.9952, 4.75127e-31 ,0 
202919, -8.717440, -0.669890, 4.969, 165.32672, 24.49889, 479.5807, 4.1433e-30, -75.7128, -6.54114e-31, -93.5348, -8.08086e-31 ,0 
20292056, -7.452830, -1.295010, 7.258, 228.44462, 33.852, 1293.8096, 1.11778e-29, -79.7717, -6.89181e-31, -241.9389, -2.09021e-30 ,.038785 
20298306, -7.838540, -1.004240, 0.393, 177.61362, 26.31962, 15.3422, 1.32547e-31, 448.5188, 3.87494e-30, 107.8664, 9.31903e-31 ,.281083 
20303032, -8.748090, -1.720480, 4.261, 177.80854, 26.34851, 30.7798, 2.6592e-31, -83.0874, -7.17827e-31, -20.1377, -1.73978e-31 ,.353813 
20313316, -11.316650, -0.728820, 4.71, 84.20919, 12.47851, -92.6532, -8.00469e-31, 0.0361, 3.11914e-34, 0.0235, 2.02713e-34 ,.001335 
20346208, -7.557760, -0.818920, 3.089, 185.33398, 27.46366, 308.5369, 2.66558e-30, 722.6504, 6.24328e-30, 177.6589, 1.53487e-30 ,.294205 
20362521, -8.699790, -1.905030, 1.236, 130.95377, 19.40535, 1261.1736, 1.08958e-29, 156.7716, 1.35442e-30, 1139.3105, 9.84298e-30 ,0 
20373298, -9.139440, -0.850840, 3.097, 197.56942, 29.27677, -68.4025, -5.90958e-31, 167.0782, 1.44346e-30, 60.5612, 5.23213e-31 ,0 
203934, -8.898530, -0.765210, 1.211, 164.78141, 24.41808, -454.3305, -3.92515e-30, 8.8317, 7.63007e-32, 44.6179, 3.85472e-31 ,0 
20450517, -8.054090, -1.539380, 3.116, 201.46311, 29.85375, -1590.4553, -1.37406e-29, 375.4755, 3.24389e-30, -219.5026, -1.89638e-30 ,.367458 
20454050, -8.771050, -0.909940, 4.284, 179.7161, 26.63118, -64.5062, -5.57296e-31, -4.2963, -3.71175e-32, -43.9386, -3.79604e-31 ,.118603 
20483354, -9.183320, -2.023280, 4.629, 176.12434, 26.09893, 226.448, 1.95638e-30, 47.3521, 4.09095e-31, -6.1252, -5.29181e-32 ,.235197 
20487573, -9.104360, -2.195400, 3.978, 144.95699, 21.48041, 146.2078, 1.26315e-30, 225.7704, 1.95052e-30, 129.1889, 1.11612e-30 ,0 
20490778, -9.502760, -2.576550, 8.713, 151.258, 22.41412, -398.5807, -3.44351e-30, 714.1022, 6.16943e-30, -3.1138, -2.69016e-32 ,.173702 
2049780, -9.435450, -0.683470, 2.817, 119.13331, 17.65374, 1470.7817, 1.27067e-29, -445.5723, -3.84949e-30, -899.1687, -7.76829e-30 ,0 
2054625, -8.809160, -0.156200, 4.926, 178.93406, 26.51529, 171.1244, 1.47842e-30, 351.8027, 3.03937e-30, 52.4138, 4.52825e-31 ,0 
2055317, -8.649850, -1.187700, 3.765, 194.95884, 28.88992, 457.5758, 3.95319e-30, -383.8401, -3.31616e-30, -279.5331, -2.415e-30 ,0 
20560349, -9.084570, -0.877500, 1.391, 94.94823, 14.06988, -17.759, -1.53427e-31, 15.7685, 1.36231e-31, 9.0565, 7.82431e-32 ,.000180 
20563349, -7.928020, -1.729520, 3.663, 217.13576, 32.1762, 653.8335, 5.64874e-30, -1290.6164, -1.11502e-29, -3.5605, -3.07608e-32 ,.391175 
20587056, -6.644120, -0.641270, 0.944, 218.18087, 32.33107, -32.0595, -2.76975e-31, 849.3123, 7.33756e-30, 3.1753, 2.74326e-32 ,.312913 
20616, -8.230720, -0.809790, 2.313, 151.80105, 22.49459, -655.0065, -5.65887e-30, -238.4338, -2.05993e-30, -57.8594, -4.99872e-31 ,.026843 
20633670, -9.467680, -2.265540, 2.452, 163.27032, 24.19416, 276.2672, 2.38679e-30, -232.8109, -2.01135e-30, -44.3125, -3.82834e-31 ,.047058 
206723, -8.394930, -0.485670, 4.166, 173.52758, 25.71413, 91.2269, 7.88147e-31, -209.0776, -1.80631e-30, -239.9562, -2.07308e-30 ,0 
20744, -8.590260, -1.345040, 8.669, 216.52857, 32.08622, 3399.6719, 2.93712e-29, -77.6395, -6.7076e-31, -128.2272, -1.10781e-30 ,0 
20768560, -7.700720, -1.440560, 5.084, 206.93041, 30.66392, -1196.8991, -1.03405e-29, 1.7594, 1.52003e-32, 25.8028, 2.22921e-31 ,.350321 
20805828, -8.814110, -0.326320, 4.373, 127.59576, 18.90774, -207.3703, -1.79156e-30, -15.771, -1.36252e-31, 39.4351, 3.40697e-31 ,0 
20980548, -8.274480, 0.173070, 2.051, 182.04514, 26.97631, -49.8503, -4.30678e-31, -25.9019, -2.23777e-31, -20.2318, -1.74791e-31 ,0 
21082, -7.813810, -0.947750, 0.028, 189.10563, 28.02256, 0.4262, 3.68185e-33, 0.4385, 3.78878e-33, -0.401, -3.4644e-33 ,.149367 
21087837, -8.154210, -1.385270, 1.77, 236.90836, 35.1062, -96.8505, -8.36732e-31, -6.51, -5.62425e-32, 3.5205, 3.04152e-32 ,.250722 
21111619, -8.170940, -0.883320, 4.961, 139.67741, 20.69806, 94.0375, 8.12429e-31, 169.53, 1.46464e-30, -13.9993, -1.20945e-31 ,.121566 
21115849, -8.036170, -1.068930, 2.154, 199.41734, 29.5506, -49.3465, -4.26325e-31, 35.8746, 3.09936e-31, -28.9742, -2.5032e-31 ,.231329 
21127596, -8.118450, -1.639910, 1.932, 240.84392, 35.68939, -925.8769, -7.99904e-30, -107.3704, -9.27618e-31, -37.6545, -3.25313e-31 ,.310059 
21158682, -8.016650, -1.517280, 4.138, 198.02919, 29.3449, -2007.0783, -1.734e-29, -81.1292, -7.00909e-31, 98.4323, 8.50398e-31 ,.197463 
21158684, -8.210730, -1.503710, 4.541, 184.2014, 27.29583, 1692.3592, 1.4621e-29, -352.2954, -3.04363e-30, -63.254, -5.46478e-31 ,.189630 
21179175, -6.478890, -0.485300, 3.084, 208.07063, 30.83289, -122.7994, -1.06092e-30, -524.0967, -4.52789e-30, -16.314, -1.40943e-31 ,.320551 
21276161, -8.487940, -1.588970, 2.205, 135.40424, 20.06484, 748.7731, 6.46896e-30, 117.2964, 1.01337e-30, -111.4662, -9.63004e-31 ,.230723 
21402, -7.375170, -0.719360, 1.779, 214.57138, 31.7962, 960.2352, 8.29587e-30, -287.122, -2.48057e-30, -49.0368, -4.2365e-31 ,.158664 
21407026, -7.995000, -1.594790, 0.704, 238.56141, 35.35115, 454.8771, 3.92987e-30, 197.0405, 1.70231e-30, 6.3233, 5.46299e-32 ,.241196 
2147281, -9.252710, -0.809060, 7.838, 162.30986, 24.05184, -29.0158, -2.50679e-31, -123.9548, -1.0709e-30, 2.9056, 2.51026e-32 ,0 
21503772, -7.724030, -1.088670,  ,.017575 
21522596, -9.646220, -2.899100, 5.012, 173.55857, 25.71873, 853.7124, 7.37558e-30, 574.7102, 4.96516e-30, -36.8291, -3.18182e-31 ,0 
21530174, -8.873620, -2.045720, 7.929, 132.13932, 19.58103, -870.5767, -7.52128e-30, 311.7315, 2.69318e-30, -0.2681, -2.31595e-33 ,.359973 
21537434, -9.747420, -1.768610, 6.756, 167.8998, 24.88018, -104.7656, -9.05114e-31, 98.8093, 8.53655e-31, -57.6946, -4.98448e-31 ,.050484 
21579, -9.182430, -1.394320, 1.412, 139.4117, 20.65868, 114.5002, 9.89215e-31, -4.6543, -4.02101e-32, 86.7808, 7.49736e-31 ,.025824 
21623218, -8.400560, -1.701670, 6.627, 193.25151, 28.63692, -410.3788, -3.54543e-30, 51.1385, 4.41807e-31, 1.176, 1.01599e-32 ,.453763 
2164283, -9.031870, -0.870910, 2.488, 188.09263, 27.87245, 49.1317, 4.24469e-31, 18.37, 1.58706e-31, -174.5845, -1.50831e-30 ,0 
21651082, -8.764050, -1.539090, 2.386, 180.46407, 26.74202, 1090.9158, 9.42488e-30, -747.3507, -6.45668e-30, -48.3736, -4.1792e-31 ,.056695 
216865, -8.477520, -0.375080, 2.05, 161.26421, 23.89689, -145.1938, -1.25439e-30, -269.938, -2.33211e-30, -200.1256, -1.72897e-30 ,0 
21709739, -8.362940, -1.753140, 2.854, 185.59811, 27.5028, -405.5472, -3.50369e-30, 235.37, 2.03346e-30, -156.2166, -1.34962e-30 ,.251726 
21762742, -10.163430, -0.723950, 3.204, 165.6015, 24.53961, 62.3166, 5.38379e-31, -92.1271, -7.95924e-31, -4.377, -3.78144e-32 ,0 
21783804, -9.026620, -0.658440, 6.221, 205.2714, 30.41808, 566.0237, 4.89012e-30, 351.8805, 3.04004e-30, 76.4426, 6.60419e-31 ,.003919 
21809444, -7.172360, -0.634380, 2.255, 202.09598, 29.94753, -57.2229, -4.94373e-31, 269.2956, 2.32656e-30, -0.3651, -3.1545e-33 ,.326119 
21823, -8.948190, -1.059720, 6.264, 168.26639, 24.93451, 70.6905, 6.10724e-31, -139.7575, -1.20742e-30, -2.7079, -2.33947e-32 ,.013896 
21847967, -8.688270, -1.724200, 3.565, 125.9028, 18.65687, 249.2485, 2.15336e-30, -0.0067, -5.76474e-35, -8.2536, -7.13065e-32 ,.832020 
21860197, -8.103690, -1.702770, 8.515, 195.97472, 29.04046, 710.0655, 6.13455e-30, -278.4019, -2.40523e-30, 18.2153, 1.57369e-31 ,0 
21886792, -7.375220, -1.283320, 2.009, 270.02279, 40.01325, -2719.3104, -2.34933e-29, 299.1072, 2.58411e-30, 253.7161, 2.19196e-30 ,.353587 
21886798, -8.214450, -1.893620, 3.513, 217.59931, 32.24489, 2190.3317, 1.89232e-29, 205.6971, 1.7771e-30, -1.9147, -1.65416e-32 ,.329729 
21886994, -8.064170, -1.072650, 1.284, 217.83465, 32.27976, -612.5548, -5.29212e-30, -20.4356, -1.76552e-31, 157.6583, 1.36208e-30 ,.206477 
21887267, -8.941630, -1.896900, 3.231, 215.91212, 31.99488, 503.9527, 4.35386e-30, 296.0154, 2.5574e-30, 0.2156, 1.86223e-33 ,.221911 
21887273, -8.595630, -1.906030, 1.715, 226.32014, 33.53718, 679.0782, 5.86684e-30, 14.2266, 1.22909e-31, 15.1868, 1.31205e-31 ,.261636 
21887337, -8.440410, -2.156390, 1.684, 237.45841, 35.1877, -1436.8681, -1.24137e-29, -234.7462, -2.02807e-30, 1.403, 1.21213e-32 ,.413140 
21887396, -8.521540, -2.079590, 2.066, 239.51486, 35.49244, -3864.6591, -3.33884e-29, -515.9409, -4.45743e-30, -21.1134, -1.82408e-31 ,0 
21887704, -8.298870, -1.940410, 5.032, 215.41839, 31.92171, 2176.2852, 1.88018e-29, 467.3824, 4.03791e-30, 1.4212, 1.22787e-32 ,.295479 
21887742, -8.407800, -1.546400, 0.247, 197.19063, 29.22064, 84.8967, 7.33458e-31, -149.1746, -1.28878e-30, -0.4038, -3.48877e-33 ,.002772 
21887933, -8.108470, -1.328130, 1.353, 184.34043, 27.31643, -22.0244, -1.90278e-31, 124.4535, 1.07521e-30, 163.9692, 1.4166e-30 ,.065546 
219622, -8.961410, -1.235550, 6.268, 112.81329, 16.7172, -457.4377, -3.952e-30, 200.6224, 1.73326e-30, -80.4163, -6.9475e-31 ,0 
