,Unnamed: 0,PubChem ID, E(HOMO/PM6) [eV], E(LUMO/PM6) [eV], DipoleMoment [D], IsotropicAverageAlpha [A.U.], AverageBeta [A.U.], AverageGamma [A.U.],NsssCH,NdssC,NaasC,NsssN,NaasN,NsOH,NaaS,nBM,nDB,nC,nN,nO,nCsp3,nCsp2,nCsp,max_conj_path,nCs,nCrt,nCbH,nCb-,nCconj,nR=Cs,nR=Ct,nRCOOR,nRCO,nArCO,nN=C-N<,nRC=N,nRNH2,nArNH2,nRNHR,nArNHR,nRNR2,nArNR2,nArNO2,nROH,nArOH,nArOR,nPyrroles,nFuranes,nPyridines,nPyrazines,nR05,nR06,nBnz, S1(CAS2-1+CIS) [eV], S2(CAS2-1+CIS) [eV], INDOS-OscStr(CAS2-1+CIS), CI-Coef**2(CAS2-1+CIS), T1(CAS2-1+CIS) [eV], T2(CAS2-1+CIS) [eV], DiradicalCharacter(PUHF)
220,413,409149,-7.27695,-0.20984,3.476,151.32992,406.7926,11483.39554,0,1,4,2,0,0,0,9,3,10,4,3,3,7,0,6,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,3.3621018,3.7527152,0.20525,0.036362855348821,1.05173139999988,2.59428919999988,0.145414
221,414,410094,-7.76176,-0.29103,1.395,192.64683,237.3827,38472.09933,0,1,2,2,0,0,0,7,1,11,2,0,4,7,0,8,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3.4369391,3.9440444,0.242593,0.01086183758162,1.6114050000001,2.3287176000001,0.095967
222,417,4140224,-8.25948,-1.74782,5.169,253.78672,8400.5419,536915.93876,0,1,0,0,0,0,0,2,2,9,0,3,2,7,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.1458099,4.38144,0.927582,0.004465580625,1.48709310000004,2.61161380000004,0.104045
223,418,414038,-7.20029,0.08848,2.646,219.73465,234.256,30964.44161,0,3,3,0,0,0,0,9,3,12,1,2,2,10,0,12,0,0,3,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3.0376474,3.5535515,0.12429,0.03065006512656,1.25285500000018,1.90199460000018,0.12509
224,420,416284,-7.51904,-0.14657,2.626,185.45691,289.8671,41665.15289,0,0,4,0,0,0,0,15,2,13,3,2,0,12,1,6,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,2,2.9582324,3.6243006,0.14851,0.01714969918106,1.16991959999996,2.07197149999996,0.10815
225,421,416330,-6.96759,0.29134,1.857,179.79903,247.1905,24083.95119,0,0,5,0,0,1,0,13,2,10,4,3,1,9,0,6,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,2.9587968,3.5756484,0.101308,0.024648387703803,1.25182110000014,1.87077250000014,0.097365
226,422,416337,-7.64075,-0.04522,3.168,190.29671,442.2555,51225.99518,0,2,2,0,0,0,0,8,2,12,1,2,3,9,0,10,0,0,4,2,3,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,3.2462642,3.7851168,0.281885,0.023083220194457,1.32118639999999,2.22192299999999,0.117549
227,423,4166963,-7.74303,-0.62662,0.07,215.3761,871.0929,38416.13149,1,0,3,0,0,0,1,12,2,10,3,2,3,7,0,9,0,0,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,3.165435,4.1426872,0.077136,0.002011268657009,1.52325210000026,2.57177120000026,0.052454
228,426,418707,-7.51578,-0.114,2.104,193.19956,173.7034,16373.22481,0,3,1,1,0,0,0,10,4,14,1,1,1,13,0,14,0,0,5,1,7,4,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,3.2727498,4.0822352,0.105761,0.02972248408441,1.35091880000027,2.10654400000027,0.086658
229,427,418721,-9.11109,-1.62935,7.322,171.06984,393.0348,47626.2378,0,2,3,1,1,0,0,8,3,10,3,2,3,7,0,11,0,0,0,0,4,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2.9921244,3.6534942,0.110051,0.009523661715563,1.5489477000001,2.2183413000001,0.118235
230,428,418797,-7.3436,-0.36037,5.417,217.29961,571.1821,110428.82908,1,3,2,0,1,0,0,8,3,8,6,3,3,5,0,9,0,0,0,0,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2.5181783,2.9202167,0.120769,0.01945210405264,1.16024730000026,1.82949670000026,0.175888
231,429,418798,-7.23843,-0.22383,3.237,185.6803,445.3657,62286.01007,0,3,2,0,0,1,0,10,4,12,0,3,0,12,0,14,0,0,4,2,6,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,2.4995924,2.9185496,0.096146,0.021175272957908,1.15111049999996,1.78126769999996,0.167504
232,430,419668,-7.89952,-0.1641,1.389,144.00867,124.4699,16566.93187,0,0,3,1,0,0,0,9,2,12,3,2,5,6,1,6,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,3.4569348,3.879395,0.17874,0.03056150444588,1.34703159999981,2.28153979999981,0.131554
233,432,420997,-7.71784,-0.29462,2.403,181.21888,234.3373,41999.6856,1,1,2,0,0,0,0,9,3,12,2,3,5,7,0,6,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3.0165314,3.6783418,0.157567,0.01711560973369,1.42653860000019,2.12134280000019,0.099848
234,433,422517,-8.1042,-0.7578,5.415,169.52668,272.0622,32894.69584,0,1,2,0,0,0,0,9,3,12,2,3,5,7,0,6,3,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3.2144394,3.8886141,0.189905,0.024133352191757,1.41339440000002,2.20057450000002,0.095366
235,436,423106,-8.20298,-0.84633,6.116,147.66861,281.1629,21889.9778,0,2,3,0,0,1,0,9,3,12,1,4,2,10,0,6,0,0,3,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,3.2336744,3.8082211,0.159516,0.023404789629338,1.37632359999998,2.17016079999998,0.117879
236,439,426483,-8.20233,-1.43649,1.168,139.90885,405.3612,18143.84837,0,1,3,0,0,0,0,9,3,8,3,3,1,7,0,6,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2.9454554,3.8525903,0.116861,0.020991002554598,1.10130389999995,1.95584709999995,0.105389
237,440,426507,-7.42322,0.07321,2.531,180.76613,352.3413,27259.16068,0,0,4,0,0,0,0,17,0,13,5,0,0,13,0,12,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,3.193912,3.5855109,0.175203,0.03369579349394,1.27588109999988,2.18284759999988,0.133718
238,441,4266009,-8.73442,-1.43779,5.902,139.85332,279.8977,13533.18318,0,3,2,1,0,0,0,11,3,14,3,1,1,11,2,10,0,0,4,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3.2077839,3.7202602,0.145209,0.033016147375972,0.923965800000133,2.69737540000013,0.098287
239,443,428492,-8.91978,-0.86013,3.609,170.98759,246.6476,32328.10715,0,3,4,0,0,2,0,14,2,15,0,3,0,15,0,16,0,0,8,4,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,2,3.566769,4.0026228,0.082226,0.0,2.13266909999993,2.61736629999993,0.075232
240,444,429807,-7.8925,-0.18802,2.53,188.80738,285.2194,26295.6237,0,3,2,1,0,0,0,10,2,14,3,1,3,9,2,10,1,0,4,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2.6600994,3.2028394,0.011897,0.09223694569273,-0.080560199999582,2.33979590000042,0.284942
241,445,430345,-8.31178,-1.20343,4.384,208.9248,634.9831,50874.60118,0,2,2,0,0,1,0,9,3,10,2,3,0,10,0,6,0,0,4,2,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3.6484884,3.751073,0.128863,0.01650351572532,1.7881567999998,2.6533506999998,0.12977
242,446,430403,-8.34427,-1.19628,4.152,208.39961,437.4024,50840.93939,2,2,0,0,0,1,0,5,4,5,5,4,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3.6083933,3.8726261,0.132726,0.016159024059423,1.77368220000017,2.63551400000017,0.129658
243,448,431570,-7.57167,-0.77732,2.74,216.84565,1422.6779,57774.24083,0,2,0,1,0,0,0,4,4,6,3,0,0,6,0,6,0,0,0,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2.599344,3.3239576,0.048304,0.00292615867224,1.27785210000002,1.58755240000002,0.077071
244,449,431763,-7.73969,-0.47523,1.362,188.24592,677.2041,45303.65979,1,1,2,1,0,0,0,10,2,15,3,0,2,11,2,8,1,0,4,2,2,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,3.5132528,3.6131007,0.068343,0.00756961075232,1.76246680000031,2.71595680000031,0.070704
245,451,433984,-7.53809,-0.42515,3.209,196.51694,465.8633,36078.45727,0,0,3,0,0,0,0,8,2,7,2,3,1,6,0,6,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,3.0557519,3.5207289,0.20719,0.049902319173593,0.82952400000022,2.65979180000022,0.20521
246,452,435038,-8.56216,-1.53176,2.866,219.27998,1461.7545,99484.86562,0,2,0,1,0,0,0,6,4,15,3,0,5,8,2,8,3,0,0,0,8,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3.378522,3.4267144,0.205536,0.011384456802121,1.89388460000009,2.51022070000009,0.145406
247,453,43512,-8.08093,-0.91979,1.026,226.22175,263.3656,56909.6415,1,3,2,0,0,0,0,9,3,13,1,3,3,10,0,12,1,0,4,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,3.6189627,3.7017003,0.16973,0.016329085451796,1.69275220000009,2.47834750000009,0.155301
248,454,43513,-8.12221,-0.91996,0.928,223.86521,238.4664,69717.98761,0,2,1,1,0,1,0,11,5,11,3,3,0,11,0,12,0,0,5,1,5,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,3.6221406,3.7795848,0.012451,0.01814667633216,1.77945469999986,2.56582939999986,0.154623
249,456,435407,-6.57156,-0.35013,1.023,217.04604,136.8738,-12832.74376,0,0,2,0,0,0,0,8,2,10,2,2,4,6,0,6,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,2.4072417,2.5651244,0.208637,0.008002889421677,0.799907600000097,1.9881982000001,0.304387
250,458,436250,-7.93724,-0.90628,4.743,190.16614,633.9959,46386.86822,0,2,2,0,0,0,0,10,4,8,4,3,0,8,0,8,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3.2209377,3.7561629,0.361066,0.01648073115529,1.45930399999997,2.41221179999997,0.126384
251,459,4363838,-9.31176,-1.78072,4.914,171.041,84.9637,25546.8029,0,0,3,0,0,1,0,8,2,6,2,3,0,6,0,6,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,2.6298536,2.7456262,0.176323,0.012145959759864,1.38075040000012,2.01275490000012,0.108297
252,461,4369218,-7.88358,-1.48899,2.834,225.66485,1201.599,61907.47253,0,0,2,0,0,0,0,8,2,8,2,2,2,6,0,6,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,2.0482938,3.5765959,0.052495,0.010027927471412,0.762271200000214,2.09434330000021,0.201943
253,463,438763,-6.58336,-0.37797,3.46,216.98164,650.0549,-3674.50356,0,0,3,1,0,0,0,8,2,11,3,3,5,6,0,6,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,2,1,2.4500352,2.5788352,0.225802,0.007683535767408,0.819675899999766,1.98016769999977,0.293876
254,464,439016,-8.74623,-1.43647,4.007,181.68047,202.2599,39980.98402,0,2,2,1,0,0,0,10,4,11,3,3,3,8,0,10,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3.127745,3.2305985,0.153193,0.02233312058329,1.25798850000001,2.30477670000001,0.205838
255,465,440728,-9.23046,-1.98655,8.05,115.15875,344.083,8332.1884,0,0,3,0,0,0,0,8,2,9,2,3,3,6,0,6,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,2.0697461,2.8301494,4e-06,0.010955279276201,1.30803789999982,1.86052219999982,0.138872
256,466,44129605,-8.41297,-1.23095,0.122,164.04978,705.0237,38811.9487,0,1,3,0,0,0,0,11,5,8,4,5,1,7,0,6,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,3.6867346,3.9990839,0.324171,0.003027797946685,1.67432009999993,2.20210219999993,0.066741
257,467,441320,-9.47743,-1.71037,1.774,166.37371,65.5354,39370.24805,2,0,3,0,0,0,0,9,3,11,3,3,4,7,0,6,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,1,3.0693598,3.1010071,0.046815,0.012089222401,1.5234875000001,2.7344068000001,0.101054
258,468,44181968,-9.55184,-2.06711,6.523,136.05841,97.2144,12056.28131,0,0,3,0,0,0,0,14,3,8,7,2,0,8,0,8,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2.6113243,2.6404746,0.003502,0.02243659173648,1.00628199999983,2.38041869999983,0.226562
259,470,4421616,-7.58753,-0.63561,1.757,188.6569,39.4993,48229.4423,0,0,3,0,0,0,0,10,4,7,3,4,1,6,0,6,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,1,1.4230579,1.9332469,0.002501,0.113195998391977,0.004909299999781,1.46945809999978,0.430617
260,473,444084,-8.31579,-0.54868,0.568,109.55497,50.556,5632.12945,0,0,3,0,0,2,0,13,2,10,1,4,0,10,0,10,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,2,3.7585994,3.9320969,0.21342,0.044114986873062,0.983417700000018,2.68544120000002,0.184776
261,474,444211,-7.71431,-1.04444,5.146,187.99609,329.3262,23597.2362,0,0,2,1,0,0,0,7,2,6,4,4,4,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,2.5066239,3.4659949,0.187022,0.00210761791744,0.741442000000006,1.99557380000001,0.370525
262,475,4447043,-8.36658,-1.10433,4.121,213.26082,1758.888,70952.60075,0,0,2,1,0,0,0,9,3,11,3,3,4,7,0,8,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,0,3.8107443,4.1135488,0.452257,0.0,1.7098633999999,2.5378799999999,0.051383
263,476,4490492,-8.9194,-1.27485,3.273,199.21908,1249.7847,91577.0714,0,0,3,1,0,0,0,8,2,8,5,2,4,4,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,3.5967258,4.0789054,0.574677,0.002938077952322,1.97360739999976,2.64820209999976,0.061628
264,478,45077423,-9.03771,-2.05737,2.207,151.47753,797.2506,28815.00091,0,2,2,0,0,0,0,10,4,10,3,4,1,9,0,8,0,0,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2.3464786,3.8690025,0.028481,0.006985317186804,1.31882589999987,1.89268269999987,0.120391
265,479,45077555,-8.24659,-1.70389,1.788,182.1355,412.1762,70327.47281,0,3,1,0,0,0,0,9,3,11,3,1,2,9,0,6,0,0,5,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.9923886,3.2562492,0.34672,0.02767298457696,1.16718730000002,2.49210830000002,0.286825
266,480,45077559,-9.23029,-2.35805,3.656,144.2651,1234.7197,43620.77602,0,0,2,0,0,0,0,11,0,9,4,0,1,8,0,10,0,0,2,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,2.730495,3.6479066,0.075304,0.015144529042872,1.38264690000005,2.10954970000005,0.10818
267,481,45079689,-8.61002,-1.26114,4.326,112.62109,137.2738,8967.08026,0,3,3,0,0,0,0,15,3,14,2,2,0,14,0,18,0,0,4,2,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1.3497055,2.2441827,0.006004,0.13551873976369,-0.081996200000049,0.951812399999951,0.458232
268,482,45079761,-8.64487,-1.37502,3.568,123.64391,240.8111,9092.59777,0,1,3,0,0,0,0,12,1,9,6,1,1,8,0,6,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2.2539822,3.3818054,0.071615,0.004905385879172,0.983793099999957,1.95298519999996,0.159043
269,484,45093311,-8.69776,-1.50379,5.199,182.86558,958.5291,51043.25179,0,2,2,0,0,0,0,8,2,10,2,3,2,8,0,6,0,0,4,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.6041154,3.0513087,0.008544,0.004737188966018,1.78158189999976,2.42815009999976,0.060337
270,485,45099154,-8.16438,-1.31531,2.241,149.01074,595.5966,-3735.12037,0,2,1,0,0,1,0,11,3,14,3,1,0,12,2,8,0,0,5,1,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2.3598353,3.8159246,0.074198,0.00422831304923,1.03160529999968,1.79837929999968,0.175897
271,486,45099157,-8.15962,-1.4238,3.152,150.0593,653.8718,-3971.72904,0,2,1,1,0,0,0,9,3,11,2,1,1,10,0,8,0,0,5,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2.3971157,3.7914746,0.07765,0.003592151482394,1.06123630000002,1.79129260000002,0.17713
272,487,45099179,-8.5649,-1.67094,4.973,142.40876,579.6815,-297.75282,0,3,1,0,0,0,0,9,3,13,1,2,0,13,0,8,0,0,5,1,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2.3035917,3.7001435,0.096387,0.005881768699436,1.12672740000016,1.68778540000016,0.150238
273,488,45120288,-8.97721,-2.08077,2.584,135.26903,461.2825,10532.49843,1,0,2,0,0,0,0,11,5,11,3,3,1,10,0,8,0,0,4,2,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,2.45893,3.939193,0.054298,0.001644352782384,1.08929900000021,2.48561880000021,0.20037
274,489,45120293,-8.73857,-1.68483,0.52,140.0362,390.9607,9931.54564,0,1,3,0,0,0,0,9,3,8,3,3,1,7,0,8,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2.3577837,3.9152318,0.028297,0.022353341766916,1.0408309999998,1.9257563999998,0.178115
275,490,45120839,-8.35406,-2.49929,4.757,145.06464,1315.3839,46898.41361,0,0,3,0,0,0,0,11,0,8,5,0,1,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1.4776057,1.5032063,0.0178,0.00185028162201,0.460754599999973,1.28535339999997,0.169935
276,491,45121132,-8.63206,-1.73967,2.751,141.48259,491.4381,2398.16706,0,5,1,0,0,0,0,10,4,16,2,0,1,15,0,8,1,0,5,1,8,5,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2.3782711,3.7107946,0.040872,0.00160611783696,1.00117109999974,1.74863699999974,0.221084
277,492,45121139,-8.85251,-2.11845,2.23,136.82875,543.9713,1013.69957,0,1,2,1,0,1,0,9,3,13,2,1,2,11,0,12,0,0,4,2,5,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,2.4530268,3.6221558,0.082388,0.001659570793109,0.946556700000201,2.3105809000002,0.246651
278,493,45121589,-8.81772,-1.62088,0.296,159.60719,30.9584,17007.94319,2,4,0,1,0,0,0,6,6,12,2,2,2,10,0,10,0,2,0,0,9,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2.4863145,3.6125474,0.05521,0.02533078512599,1.1493504,2.1480666,0.204333
279,494,45122561,-8.52363,-1.74873,5.736,144.95231,610.5094,3761.82205,0,0,3,0,0,0,1,11,1,7,6,0,1,6,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2.524888,3.8125957,0.101502,0.002747316500523,1.0054753999998,2.2732482999998,0.195092
280,496,456817,-8.10594,-0.85973,3.067,222.28666,1102.6302,114648.743,0,1,2,0,0,0,0,10,4,9,3,3,0,9,0,10,0,0,4,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3.7136309,4.2556701,0.663337,0.001634708618141,1.83571840000013,2.68307800000013,0.081664
281,497,4568516,-8.12546,-0.99065,4.003,180.22214,719.1224,28011.15708,0,1,1,1,0,0,1,8,3,11,2,0,2,9,0,11,0,0,0,0,5,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3.4655709,3.6784084,0.407624,0.017971558088642,1.61215020000009,2.96996110000009,0.174888
282,501,460764,-8.97102,-1.89487,4.242,200.78445,856.5623,44326.06165,0,2,2,0,0,0,1,7,2,7,2,3,2,5,0,9,0,0,0,0,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.8957704,3.0739411,0.151597,0.010747935420063,1.20690109999987,1.38826759999987,0.114657
283,502,4611299,-7.78439,-0.84207,8.081,197.16477,610.1318,40870.03202,0,0,2,0,0,0,0,12,2,10,4,3,4,6,0,9,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,2.4360997,3.1859161,0.072777,0.014614895006726,1.10684040000024,2.39115900000024,0.132038
284,503,4615380,-7.7987,-0.83376,2.665,196.27725,102.2649,45341.08357,0,0,2,0,0,0,0,20,0,15,3,0,0,15,0,18,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,3.6269191,3.693184,0.112721,0.018125059188836,1.66110230000004,2.49225110000004,0.135579
285,505,46739853,-8.81026,-1.96385,7.813,135.26879,1010.3723,29979.24239,0,1,2,0,0,0,0,9,3,8,3,3,1,7,0,8,0,0,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2.5698793,2.6411605,0.064962,0.026174596545923,0.946768100000099,2.4011820000001,0.213483
286,509,4961379,-7.43872,-0.33299,2.485,123.77899,329.6218,7354.2305,0,1,3,0,0,1,0,9,3,11,2,4,4,7,0,8,2,0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,2.9326373,3.495247,0.184524,0.055193002336248,0.701090199999953,2.42787029999995,0.217622
287,510,499043,-8.97423,-1.01603,3.759,133.47919,209.2903,13212.49212,0,0,4,0,0,0,0,13,2,9,4,2,0,9,0,11,0,0,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,3.2170989,3.5285649,0.060923,0.01783453144508,1.50991690000001,2.43759790000001,0.124862
288,512,5027250,-8.62223,-1.55306,2.219,183.34667,496.2052,34196.79887,0,0,3,1,0,0,0,8,2,11,3,3,5,6,0,6,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,2,1,2.8842876,3.5214234,0.000575,0.014271704638778,1.72872430000007,2.62591120000007,0.138709
289,513,5033457,-8.88222,-1.0063,4.157,181.16443,791.01,69491.41673,0,0,2,2,0,0,0,8,2,12,3,2,6,6,0,6,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,3.6371583,3.7499251,0.759625,0.0,1.63691440000002,2.26970070000002,0.064443
290,516,5105807,-8.70465,-1.44535,2.443,170.03506,3056.2637,1055472.52978,0,2,2,0,0,1,0,8,2,9,1,4,1,8,0,6,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,3.2752711,4.0512972,0.126689,0.026653543528357,1.40880590000006,2.82375770000006,0.119876
291,518,5140517,-9.28293,-1.64405,5.008,151.35117,545.4654,28831.50727,0,1,3,0,0,0,0,9,3,10,2,5,3,7,0,6,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,2.8073124,3.0545012,0.009648,0.001981866569786,1.91377700000021,2.10197830000021,0.052173
292,520,5197963,-9.5533,-1.78335,2.442,111.3597,310.7031,12196.9742,0,2,0,1,0,0,0,7,5,13,3,0,1,10,2,8,0,0,0,0,8,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2.8350661,3.2555604,0.024235,0.003514445633218,0.843173300000217,2.07077260000022,0.128754
293,524,5243925,-8.91419,-1.39315,1.55,122.15109,698.2146,14298.54163,0,2,1,0,0,0,0,10,4,13,1,1,0,13,0,8,0,0,5,1,7,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2.1736039,3.2765846,0.004203,0.005849643170362,0.538154600000098,1.8492673000001,0.102029
294,525,5246393,-7.60533,-0.46794,0.378,145.51808,227.9324,8332.62446,0,0,2,0,0,1,0,13,2,10,2,3,0,10,0,10,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,3.1810555,3.5415393,0.203307,0.049998467075357,0.803275100000064,2.51795650000006,0.211673
295,531,5325317,-8.81573,-1.33112,0.619,133.15828,63.6537,7229.40106,0,0,3,0,0,0,0,16,0,10,6,0,0,10,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,2.7256326,3.5411905,0.000363,0.08325938275088,0.800094600000193,2.62753950000019,0.338142
296,532,53302,-8.33831,-0.72852,2.944,170.53115,436.617,39632.54308,0,0,2,1,0,0,0,6,0,13,2,0,6,7,0,6,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3.3418328,3.8668575,0.308943,0.006591842080826,1.98227309999993,2.59909769999993,0.052016
